2023-01-26 14:26:10	Local7.Debug	127.0.0.1	Kiwi Syslog Server - Test message number 0001
2023-01-26 15:12:48	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53733 to outside:24.230.56.6/53733 duration 0:00:01
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53738 to outside:24.230.56.6/53738
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322106 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53738 (24.230.56.6/53738)
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322078 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53734 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53734 to outside:24.230.56.6/53734 duration 0:00:01
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51301 to outside:24.230.56.6/51301 duration 0:02:32
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53739 to outside:24.230.56.6/53739
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322112 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53739 (24.230.56.6/53739)
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314570 for outside:18.160.96.31/443 to inside_3:192.168.1.7/50080 duration 0:02:51 bytes 44441 TCP FINs
2023-01-26 15:12:49	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:18.160.96.31 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50080 to outside:24.230.56.6/50080 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314658 for outside:151.101.2.202/443 to inside_3:192.168.1.7/50108 duration 0:02:50 bytes 7416 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314562 for outside:151.101.65.44/443 to inside_3:192.168.1.7/50077 duration 0:02:51 bytes 25306 TCP FINs
2023-01-26 15:12:49	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:151.101.65.44 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50108 to outside:24.230.56.6/50108 duration 0:02:50
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50077 to outside:24.230.56.6/50077 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314592 for outside:18.160.90.23/443 to inside_3:192.168.1.7/50086 duration 0:02:50 bytes 13908 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50086 to outside:24.230.56.6/50086 duration 0:02:50
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314558 for outside:18.160.181.115/443 to inside_3:192.168.1.7/50076 duration 0:02:51 bytes 21388 TCP FINs
2023-01-26 15:12:49	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:18.160.181.115 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314535 for outside:18.160.90.23/443 to inside_3:192.168.1.7/50068 duration 0:02:51 bytes 55461 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50076 to outside:24.230.56.6/50076 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50068 to outside:24.230.56.6/50068 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322083 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53735 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53735 to outside:24.230.56.6/53735 duration 0:00:01
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314554 for outside:44.237.82.37/443 to inside_3:192.168.1.7/50074 duration 0:02:51 bytes 6968 TCP FINs
2023-01-26 15:12:49	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:44.237.82.37 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50074 to outside:24.230.56.6/50074 duration 0:02:51
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53740 to outside:24.230.56.6/53740
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322135 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53740 (24.230.56.6/53740)
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322096 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53736 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53736 to outside:24.230.56.6/53736 duration 0:00:01
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53741 to outside:24.230.56.6/53741
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322140 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53741 (24.230.56.6/53741)
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322101 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53737 duration 0:00:01 bytes 7981 TCP FINs
2023-01-26 15:12:49	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53737 to outside:24.230.56.6/53737 duration 0:00:01
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53742 to outside:24.230.56.6/53742
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322145 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53742 (24.230.56.6/53742)
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322106 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53738 duration 0:00:01 bytes 1816 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53738 to outside:24.230.56.6/53738 duration 0:00:01
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314740 for outside:172.64.154.237/443 to inside_3:192.168.1.7/50142 duration 0:02:51 bytes 4464 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314797 for outside:104.17.24.14/443 to inside_3:192.168.1.7/50155 duration 0:02:50 bytes 6243 TCP FINs
2023-01-26 15:12:50	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:104.17.24.14 duration 0:02:50
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50142 to outside:24.230.56.6/50142 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50155 to outside:24.230.56.6/50155 duration 0:02:50
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314732 for outside:18.160.90.200/443 to inside_3:192.168.1.7/50141 duration 0:02:51 bytes 8686 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50141 to outside:24.230.56.6/50141 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 313740 for outside:151.101.193.140/443 to inside_3:192.168.1.7/49928 duration 0:03:09 bytes 1852453 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 313693 for outside:151.101.65.140/443 to inside_3:192.168.1.7/49915 duration 0:03:09 bytes 1809490 TCP FINs
2023-01-26 15:12:50	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:151.101.65.140 duration 0:03:09
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/49928 to outside:24.230.56.6/49928 duration 0:03:09
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/49915 to outside:24.230.56.6/49915 duration 0:03:09
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-106015: Deny TCP (no connection) from 192.168.1.7/49928 to 151.101.193.140/443 flags RST  on interface inside_3
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 313737 for outside:151.101.193.140/443 to inside_3:192.168.1.7/49925 duration 0:03:09 bytes 913073 TCP FINs
2023-01-26 15:12:50	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:151.101.193.140 duration 0:03:11
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/49925 to outside:24.230.56.6/49925 duration 0:03:09
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314709 for outside:34.194.123.91/443 to inside_3:192.168.1.7/50137 duration 0:02:51 bytes 8048 TCP FINs
2023-01-26 15:12:50	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:34.194.123.91 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50137 to outside:24.230.56.6/50137 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51302 to outside:24.230.56.6/51302 duration 0:02:32
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53743 to outside:24.230.56.6/53743
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322170 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53743 (24.230.56.6/53743)
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322112 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53739 duration 0:00:01 bytes 1888 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53739 to outside:24.230.56.6/53739 duration 0:00:01
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53744 to outside:24.230.56.6/53744
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322175 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53744 (24.230.56.6/53744)
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322135 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53740 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53740 to outside:24.230.56.6/53740 duration 0:00:01
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314702 for outside:104.36.115.111/443 to inside_3:192.168.1.7/50136 duration 0:02:51 bytes 7067 TCP FINs
2023-01-26 15:12:50	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:104.36.115.111 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50136 to outside:24.230.56.6/50136 duration 0:02:51
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53745 to outside:24.230.56.6/53745
2023-01-26 15:12:50	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322183 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53745 (24.230.56.6/53745)
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322140 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53741 duration 0:00:01 bytes 8260 TCP FINs
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53741 to outside:24.230.56.6/53741 duration 0:00:01
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53746 to outside:24.230.56.6/53746
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322188 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53746 (24.230.56.6/53746)
2023-01-26 15:12:51	Local4.Error	192.168.1.1	%ASA-3-710003: TCP access denied by ACL from 14.49.158.79/56734 to outside:24.230.56.6/23
2023-01-26 15:12:51	Local4.Debug	192.168.1.1	%ASA-7-710005: TCP request discarded from 14.49.158.79/56734 to outside:24.230.56.6/23
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322145 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53742 duration 0:00:01 bytes 1848 TCP FINs
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53742 to outside:24.230.56.6/53742 duration 0:00:01
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314475 for outside:66.218.87.15/443 to inside_3:192.168.1.7/50053 duration 0:02:53 bytes 8459 TCP Reset-I
2023-01-26 15:12:51	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:66.218.87.15 duration 0:02:53
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50053 to outside:24.230.56.6/50053 duration 0:02:53
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-106015: Deny TCP (no connection) from 192.168.1.7/50053 to 66.218.87.15/443 flags RST  on interface inside_3
2023-01-26 15:12:51	Local4.Debug	192.168.1.1	%ASA-7-710005: TCP request discarded from 66.218.87.15/443 to outside:24.230.56.6/50053
2023-01-26 15:12:51	Local4.Debug	192.168.1.1	%ASA-7-710005: TCP request discarded from 66.218.87.15/443 to outside:24.230.56.6/50053
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314837 for outside:52.55.3.131/443 to inside_3:192.168.1.7/50159 duration 0:02:50 bytes 8398 TCP FINs
2023-01-26 15:12:51	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:52.55.3.131 duration 0:02:50
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50159 to outside:24.230.56.6/50159 duration 0:02:50
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51303 to outside:24.230.56.6/51303 duration 0:02:33
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51304 to outside:24.230.56.6/51304 duration 0:02:33
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51305 to outside:24.230.56.6/51305 duration 0:02:33
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51306 to outside:24.230.56.6/51306 duration 0:02:33
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_1:192.168.1.6/51307 to outside:24.230.56.6/51307 duration 0:02:32
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53747 to outside:24.230.56.6/53747
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322209 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53747 (24.230.56.6/53747)
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322170 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53743 duration 0:00:01 bytes 8236 TCP FINs
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53743 to outside:24.230.56.6/53743 duration 0:00:01
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53748 to outside:24.230.56.6/53748
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322214 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53748 (24.230.56.6/53748)
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322175 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53744 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53744 to outside:24.230.56.6/53744 duration 0:00:01
2023-01-26 15:12:51	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic UDP translation from inside_3:192.168.1.7/57593 to outside:24.230.56.6/57593 duration 0:02:40
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53749 to outside:24.230.56.6/53749
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322220 for outside:13.107.237.38/443 (13.107.237.38/443) to inside_1:192.168.1.6/53749 (24.230.56.6/53749)
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322183 for outside:13.107.237.38/443 to inside_1:192.168.1.6/53745 duration 0:00:01 bytes 8519 TCP FINs
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53745 to outside:24.230.56.6/53745 duration 0:00:01
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-305011: Built dynamic TCP translation from inside_1:192.168.1.6/53750 to outside:24.230.56.6/53750
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-302013: Built outbound TCP connection 322225 for outside:18.160.185.174/443 (18.160.185.174/443) to inside_1:192.168.1.6/53750 (24.230.56.6/53750)
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 322188 for outside:18.160.185.174/443 to inside_1:192.168.1.6/53746 duration 0:00:01 bytes 1832 TCP FINs
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_1:192.168.1.6/53746 to outside:24.230.56.6/53746 duration 0:00:01
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-302014: Teardown TCP connection 314340 for outside:104.18.174.46/443 to inside_3:192.168.1.7/50009 duration 0:02:55 bytes 32043 TCP FINs
2023-01-26 15:12:52	Local4.Debug	192.168.1.1	%ASA-7-609002: Teardown local-host outside:104.18.174.46 duration 0:02:55
2023-01-26 15:12:52	Local4.Info	192.168.1.1	%ASA-6-305012: Teardown dynamic TCP translation from inside_3:192.168.1.7/50009 to outside:24.230.56.6/50009 duration 0:02:55
